nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
      2464,-3.955831243E+00,-3.545480592E-16, 1.358802311E+00, 3.282809142E+00, 1.234450161E-02,-4.263968370E-15, 4.999396689E+01, 1.361290397E+00, 0.000000000E+00
      2465, 2.391493034E+00,-3.688865252E-16, 1.361794376E+00, 1.767431116E+00,-4.858110293E-02,-4.380904055E-16, 5.000819518E+01, 1.360118169E+00, 0.000000000E+00
      2466, 1.718898763E+00,-3.732160971E-16, 1.362680851E+00, 1.407956615E+00,-1.055611714E-01, 1.837286384E-16, 5.002025837E+01, 1.356369257E+00, 0.000000000E+00
      2467,-4.304355185E+00,-3.819845013E-16, 1.364453678E+00, 3.084868429E+00, 7.523563642E-03,-1.075651776E-17, 4.999738057E+01, 1.363544596E+00, 0.000000000E+00
      2468,-4.651541237E+00,-3.960525672E-16, 1.367238346E+00, 2.974575783E+00, 3.819275623E-03,-4.381139676E-16, 4.999935373E+01, 1.364780073E+00, 0.000000000E+00
      2469,-5.000000237E+00, 0.000000000E+00, 1.372549137E+00, 2.934001616E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.377230882E+00, 0.000000000E+00
      2470,-3.426108317E+00,-4.294148520E-16, 1.373583439E+00, 3.730090273E+00, 2.223565407E-02, 4.924895749E-15, 4.998603981E+01, 1.375462741E+00, 0.000000000E+00
      2471, 2.173493023E+00,-4.427172814E-16, 1.376024113E+00, 1.857848533E+00,-6.153710120E-02,-6.662599188E-16, 5.001076338E+01, 1.371252084E+00, 0.000000000E+00
      2472, 2.835585828E+00,-4.514682842E-16, 1.377604924E+00, 1.434212911E+00,-3.089317093E-02,-1.860331101E-15, 5.001501234E+01, 1.376743294E+00, 0.000000000E+00
      2473,-2.031112279E+00,-4.674143239E-16, 1.380438542E+00, 6.029148320E+00, 8.504929404E-02,-3.531079319E-16, 4.994520244E+01, 1.382776861E+00, 0.000000000E+00
      2474,-3.240221834E+00,-4.689805624E-16, 1.380713811E+00, 3.951392555E+00, 2.622945244E-02, 3.199034147E-15, 4.998249006E+01, 1.379802259E+00, 0.000000000E+00
      2475,-2.230449813E+00,-4.718946270E-16, 1.381224431E+00, 5.659363771E+00, 7.069738008E-02,-2.481911858E-16, 4.995257599E+01, 1.381909255E+00, 0.000000000E+00
      2476,-1.831124965E+00,-4.762050898E-16, 1.381976384E+00, 6.383006818E+00, 1.031649838E-01,-5.612990017E-16, 4.993895261E+01, 1.386767252E+00, 0.000000000E+00
      2477, 8.617536420E-01,-4.819093487E-16, 1.382965642E+00,-9.562309164E+00,-1.926417701E-01, 7.186724097E-16, 5.020535037E+01, 1.055668111E+00, 0.000000000E+00
      2478,-2.430147088E+00,-4.878333212E-16, 1.383985906E+00, 5.275952746E+00, 5.732475101E-02,-3.397132390E-16, 4.995951929E+01, 1.378912695E+00, 0.000000000E+00
      2479,-9.159712349E-01,-4.929875644E-16, 1.384867986E+00, 4.602428221E+00, 2.655297850E-01, 1.017227014E-15, 4.997202808E+01, 1.334674692E+00, 0.000000000E+00
      2480,-1.629248124E+00,-5.026225985E-16, 1.386503484E+00, 6.728589462E+00, 1.288886005E-01,-1.286008429E-15, 4.993581594E+01, 1.388178161E+00, 0.000000000E+00
      2481, 1.568681105E+00,-5.036299308E-16, 1.386673528E+00, 5.257389275E-01,-1.224527524E-01, 6.647907077E-16, 5.003245540E+01, 1.383369317E+00, 0.000000000E+00
      2482,-2.631509158E+00,-5.127830370E-16, 1.388210027E+00, 4.868306304E+00, 4.761253019E-02,-8.659003478E-16, 4.996563840E+01, 1.382260115E+00, 0.000000000E+00
      2483, 1.515311046E-01,-5.177993155E-16, 1.389045964E+00,-2.258002034E+01, 1.383792018E-01,-6.341499883E-15, 5.042455458E+01, 9.355964196E-01, 0.000000000E+00
      2484, 3.962461614E+00,-5.189032502E-16, 1.389229314E+00, 6.247401763E-01,-9.812975295E-03, 5.903278684E-15, 5.002789700E+01, 1.388642410E+00, 0.000000000E+00
      2485,-2.779369028E-01,-5.206827513E-16, 1.389524602E+00,-9.769169115E+00, 3.522852655E-01, 4.453410480E-15, 5.021941734E+01, 1.001851844E+00, 0.000000000E+00
      2486, 3.029805564E+00,-5.237317990E-16, 1.390029119E+00, 1.295239885E+00,-2.568751697E-02,-2.728731722E-16, 5.001843187E+01, 1.391630992E+00, 0.000000000E+00
      2487,-3.041023094E+00,-5.251595849E-16, 1.390264959E+00, 4.202244143E+00, 3.212073374E-02, 8.162112348E-16, 4.997749530E+01, 1.381655886E+00, 0.000000000E+00
      2488,-2.835750135E+00,-5.361491670E-16, 1.392068914E+00, 4.494038168E+00, 3.929346238E-02,-1.911000701E-15, 4.997171203E+01, 1.385687572E+00, 0.000000000E+00
      2489, 3.224469147E+00,-5.397944718E-16, 1.392663274E+00, 1.131100356E+00,-2.079265051E-02,-2.603363443E-15, 5.002072627E+01, 1.396689037E+00, 0.000000000E+00
      2490, 3.413268717E+00,-5.463103103E-16, 1.393720769E+00, 9.945291177E-01,-1.754342490E-02,-9.254718376E-15, 5.002313990E+01, 1.391326275E+00, 0.000000000E+00
      2491,-3.605060962E+00,-5.560225396E-16, 1.395285711E+00, 3.526121824E+00, 1.886596042E-02, 3.108052448E-15, 4.998907256E+01, 1.402237388E+00, 0.000000000E+00
      2492, 5.166733033E-01,-5.693141541E-16, 1.397406927E+00,-1.886784727E+01,-9.706047591E-02, 5.502012824E-16, 5.036588545E+01, 9.829063999E-01, 0.000000000E+00
      2493,-1.423280829E+00,-5.708482461E-16, 1.397650335E+00, 6.683285426E+00, 1.628332015E-01,-6.858194153E-15, 4.993725814E+01, 1.397413108E+00, 0.000000000E+00
      2494, 5.000000237E+00, 0.000000000E+00, 1.400000066E+00, 1.741886334E-02,-5.571151658E-03, 2.024585741E-13, 5.003247559E+01, 1.398517181E+00, 0.000000000E+00
      2495,-6.591705025E-01,-5.890764502E-16, 1.400519964E+00, 9.630790663E-01, 3.159981362E-01, 4.209627080E-16, 5.004009721E+01, 1.190255221E+00, 0.000000000E+00
      2496, 9.905318464E-01,-5.920876592E-16, 1.400990301E+00,-6.464546577E+00,-1.848614756E-01,-1.737394221E-17, 5.015508250E+01, 1.125205440E+00, 0.000000000E+00
      2497, 1.418855780E+00,-6.084971683E-16, 1.403535955E+00,-5.273541128E-01,-1.386106984E-01, 3.373871216E-16, 5.005122761E+01, 1.369145643E+00, 0.000000000E+00
      2498, 4.652627174E+00,-6.141478134E-16, 1.404406073E+00, 2.076261963E-01,-5.485876989E-03,-5.193436212E-16, 5.003312402E+01, 1.399445028E+00, 0.000000000E+00
      2499, 4.311407920E+00,-6.165605429E-16, 1.404776678E+00, 4.021577411E-01,-7.026585701E-03, 2.659550415E-16, 5.003038303E+01, 1.404740987E+00, 0.000000000E+00
      2500, 1.127782158E+00,-6.538801929E-16, 1.410440863E+00,-4.014014914E+00,-1.728693675E-01, 1.232431023E-15, 5.011344517E+01, 1.204817896E+00, 0.000000000E+00
      2501, 1.271375549E+00,-6.629954062E-16, 1.411806708E+00,-2.078565677E+00,-1.568194734E-01, 1.006136591E-15, 5.007892505E+01, 1.292778711E+00, 0.000000000E+00
      2502,-6.093623260E-02,-6.937661496E-16, 1.416374213E+00,-1.673938926E+01, 2.704923588E-01,-1.218204508E-15, 5.033918477E+01, 9.790562199E-01, 0.000000000E+00
      2503, 3.597929858E+00,-7.193680672E-16, 1.420130316E+00, 8.600304917E-01,-1.508547378E-02,-2.298797970E-16, 5.002686123E+01, 1.428239779E+00, 0.000000000E+00
      2504,-1.223631772E+00,-8.043543427E-16, 1.432400092E+00, 6.019730130E+00, 1.965182632E-01,-4.635634729E-15, 4.995013729E+01, 1.434086522E+00, 0.000000000E+00
      2505, 2.802325878E-01,-8.228726793E-16, 1.435048774E+00,-2.135490978E+01, 5.742593753E-02,-1.627484769E-19, 5.040000605E+01, 9.878752433E-01, 0.000000000E+00
      2506,-4.112648206E-01,-8.440443298E-16, 1.438072212E+00,-5.100094485E+00, 3.426252664E-01,-1.733604225E-15, 5.014804147E+01, 1.093267053E+00, 0.000000000E+00
      2507, 1.986974948E+00,-8.681201786E-16, 1.441508491E+00, 1.453882522E+00,-7.320570730E-02, 4.970290932E-15, 5.001906920E+01, 1.437614277E+00, 0.000000000E+00
      2508, 6.447835389E-01,-8.734488157E-16, 1.442269356E+00,-1.459563284E+01,-1.331738857E-01, 4.641601928E-16, 5.029130931E+01, 1.049127440E+00, 0.000000000E+00
      2509,-7.863246223E-01,-9.854743358E-16, 1.458401559E+00, 2.314884837E+00, 2.749940644E-01,-1.411975505E-15, 5.001220452E+01, 1.304995796E+00, 0.000000000E+00
      2510,-4.132249220E+00,-1.008695671E-15, 1.461809762E+00, 3.093121541E+00, 1.033669248E-02,-9.519177234E-16, 4.999615074E+01, 1.466350773E+00, 0.000000000E+00
      2511,-3.784351742E+00,-1.026388333E-15, 1.464430123E+00, 3.312127477E+00, 1.541009958E-02,-3.477732852E-15, 4.999221770E+01, 1.466929514E+00, 0.000000000E+00
      2512,-4.478524138E+00,-1.026755986E-15, 1.464484811E+00, 2.954080081E+00, 5.991254582E-03,-6.701674354E-16, 4.999857869E+01, 1.456581435E+00, 0.000000000E+00
      2513,-4.826067612E+00,-1.051704889E-15, 1.468222116E+00, 2.886508998E+00, 2.088930008E-03,-1.322286296E-13, 4.999981801E+01, 1.464272946E+00, 0.000000000E+00
      2514, 5.059188702E-02,-1.083678446E-15, 1.473097238E+00,-1.749739721E+01, 1.909068814E-01,-1.190159389E-15, 5.035735840E+01, 1.023833412E+00, 0.000000000E+00
      2515,-1.722349325E-01,-1.097166897E-15, 1.475188058E+00,-1.211064743E+01, 2.814487148E-01,-1.590237819E-15, 5.025523974E+01, 1.062213132E+00, 0.000000000E+00
      2516, 7.742606569E-01,-1.130055413E-15, 1.480388376E+00,-1.112633792E+01,-1.462655360E-01,-9.542928419E-17, 5.023180962E+01, 1.114338450E+00, 0.000000000E+00
      2517, 1.823363246E+00,-1.135153332E-15, 1.481209055E+00, 9.214258791E-01,-8.487496102E-02, 4.357487556E-15, 5.002769894E+01, 1.481827507E+00, 0.000000000E+00
      2518,-1.047326588E+00,-1.168874298E-15, 1.486755198E+00, 4.539034304E+00, 2.204316536E-01,-9.565977070E-15, 4.997378237E+01, 1.475216453E+00, 0.000000000E+00
      2519, 4.115863843E-01,-1.171812269E-15, 1.487249094E+00,-1.821358455E+01,-1.192715679E-02,-1.269346394E-15, 5.034838787E+01, 1.055423132E+00, 0.000000000E+00
      2520,-5.475832780E-01,-1.202464292E-15, 1.492523142E+00,-2.046499629E+00, 3.006103432E-01, 2.762833641E-15, 5.008827260E+01, 1.205883468E+00, 0.000000000E+00
      2521, 3.782071713E+00,-1.212793161E-15, 1.494356394E+00, 6.794810526E-01,-1.252532526E-02, 4.089925229E-15, 5.003024004E+01, 1.503567391E+00, 0.000000000E+00
      2522, 4.137449904E+00,-1.234219057E-15, 1.498265696E+00, 4.647901618E-01,-9.069466527E-03,-2.215985215E-16, 5.003249458E+01, 1.498831318E+00, 0.000000000E+00
      2523, 4.826309311E+00,-1.251220216E-15, 1.501486277E+00, 9.500807814E-02,-6.048265480E-03, 1.380624906E-13, 5.003719016E+01, 1.501045511E+00, 0.000000000E+00
      2524, 4.481407439E+00,-1.261051870E-15, 1.503404246E+00, 2.833019047E-01,-6.994158029E-03, 1.942796238E-16, 5.003481099E+01, 1.500197165E+00, 0.000000000E+00
      2525,-3.497631026E+00,-1.272516875E-15, 1.505699290E+00, 3.493754487E+00, 2.167433605E-02,-1.342866006E-15, 4.998862496E+01, 1.509730891E+00, 0.000000000E+00
      2526, 9.079949162E-01,-1.291962909E-15, 1.509758983E+00,-8.073891874E+00,-1.443547237E-01, 8.423378360E-16, 5.018059358E+01, 1.186056143E+00, 0.000000000E+00
      2527, 1.665395587E+00,-1.293416824E-15, 1.510072093E+00, 2.253899746E-01,-9.749590964E-02, 2.132627387E-15, 5.003893618E+01, 1.506954538E+00, 0.000000000E+00
      2528, 1.735472647E-01,-1.357749806E-15, 1.525958080E+00,-1.752273684E+01, 1.156932883E-01, 6.391717584E-16, 5.034748349E+01, 1.075319427E+00, 0.000000000E+00
      2529, 1.048733204E+00,-1.371691563E-15, 1.530255200E+00,-5.643169754E+00,-1.404857516E-01, 1.791593546E-15, 5.013779942E+01, 1.266256490E+00, 0.000000000E+00
      2530, 1.508101634E+00,-1.372630048E-15, 1.530563305E+00,-7.706779573E-01,-1.117941978E-01, 1.916307115E-15, 5.005494665E+01, 1.512598110E+00, 0.000000000E+00
      2531,-2.978559712E-01,-1.378802953E-15, 1.532662793E+00,-8.107350582E+00, 2.780544632E-01,-2.826777276E-15, 5.018858509E+01, 1.145412284E+00, 0.000000000E+00
      2532,-3.348835852E+00,-1.379661967E-15, 1.532966015E+00, 3.602395688E+00, 2.477525924E-02, 9.664102631E-15, 4.998661698E+01, 1.532327356E+00, 0.000000000E+00
      2533, 3.481760419E+00,-1.380850903E-15, 1.533390576E+00, 8.246156327E-01,-1.699723776E-02, 2.665638540E-15, 5.002984887E+01, 1.537764246E+00, 0.000000000E+00
      2534, 5.435592910E-01,-1.386345098E-15, 1.535433789E+00,-1.505956889E+01,-6.666340728E-02,-2.032969870E-15, 5.029994585E+01, 1.120971314E+00, 0.000000000E+00
      2535, 2.510313108E+00,-1.390234998E-15, 1.536974560E+00, 1.254905946E+00,-4.267893420E-02,-2.084830530E-16, 5.002153864E+01, 1.534205902E+00, 0.000000000E+00
      2536,-8.993442200E-01,-1.392647023E-15, 1.537976880E+00, 2.784128901E+00, 2.345441480E-01,-1.776776460E-14, 5.000068326E+01, 1.436686211E+00, 0.000000000E+00
      2537,-6.790376299E-01,-1.397631209E-15, 1.540187573E+00,-1.387326382E-01, 2.666176957E-01, 1.281596450E-14, 5.004732046E+01, 1.319240715E+00, 0.000000000E+00
      2538, 2.719535774E+00,-1.398285959E-15, 1.540494336E+00, 1.192542469E+00,-3.468453682E-02,-8.898823746E-16, 5.002273112E+01, 1.540713035E+00, 0.000000000E+00
      2539, 1.197093563E+00,-1.399815985E-15, 1.541228223E+00,-3.657863496E+00,-1.323238057E-01, 1.709325710E-15, 5.010397261E+01, 1.350150687E+00, 0.000000000E+00
      2540, 1.351204410E+00,-1.400202937E-15, 1.541417920E+00,-2.048492927E+00,-1.227412257E-01, 1.968459898E-15, 5.007811206E+01, 1.437284088E+00, 0.000000000E+00
      2541,-5.887996953E-02,-1.410143662E-15, 1.547095044E+00,-1.368331011E+01, 2.150858273E-01,-1.510024178E-15, 5.028048004E+01, 1.105691308E+00, 0.000000000E+00
      2542, 2.302582873E+00,-1.413972305E-15, 1.549999219E+00, 1.169420926E+00,-5.149173506E-02, 4.907461640E-15, 5.002225108E+01, 1.553276986E+00, 0.000000000E+00
      2543,-2.130979349E+00,-1.416648767E-15, 1.552589673E+00, 5.094805121E+00, 7.699087096E-02, 2.848129268E-16, 4.996044051E+01, 1.546689577E+00, 0.000000000E+00
      2544,-1.933761322E+00,-1.417102072E-15, 1.553111158E+00, 5.295114194E+00, 9.245129466E-02,-1.252582009E-16, 4.995615944E+01, 1.554369749E+00, 0.000000000E+00
      2545,-2.328398792E+00,-1.418414498E-15, 1.554865797E+00, 4.850897634E+00, 6.405159640E-02, 3.212864509E-16, 4.996594322E+01, 1.557005507E+00, 0.000000000E+00
      2546, 2.922996721E+00,-1.419045504E-15, 1.555922803E+00, 1.089207568E+00,-2.851052638E-02,-1.178997012E-15, 5.002537190E+01, 1.556482182E+00, 0.000000000E+00
      2547,-1.736595541E+00,-1.419474740E-15, 1.556794019E+00, 5.474988225E+00, 1.097930223E-01,-7.538782907E-16, 4.995632332E+01, 1.562667674E+00, 0.000000000E+00
      2548, 3.323613195E+00,-1.419580233E-15, 1.557038404E+00, 8.871405043E-01,-1.992520321E-02,-1.435522716E-14, 5.002830184E+01, 1.553911361E+00, 0.000000000E+00
      2549,-2.527184934E+00,-1.420362593E-15, 1.560337110E+00, 4.540356682E+00, 5.278763325E-02,-5.231224227E-16, 4.997065621E+01, 1.569176595E+00, 0.000000000E+00
      2550,-3.960884465E+00,-1.420372134E-15, 1.560565870E+00, 3.104688927E+00, 1.329083761E-02,-1.044086895E-15, 4.999479249E+01, 1.562429957E+00, 0.000000000E+00
      2551,-4.306213095E+00,-1.420295156E-15, 1.562025221E+00, 2.942738229E+00, 8.427209372E-03,-2.942918082E-16, 4.999752823E+01, 1.559323082E+00, 0.000000000E+00
      2552,-4.652707741E+00,-1.419472571E-15, 1.564827345E+00, 2.846995734E+00, 4.097443891E-03,-1.984634060E-16, 4.999941159E+01, 1.558480100E+00, 0.000000000E+00
      2553,-3.156014066E+00,-1.419287715E-15, 1.565216261E+00, 3.753131188E+00, 2.939565083E-02, 7.205023407E-15, 4.998362624E+01, 1.559717093E+00, 0.000000000E+00
      2554,-1.540174390E+00,-1.419089523E-15, 1.565597609E+00, 5.421048899E+00, 1.333355142E-01,-1.570048640E-15, 4.996064519E+01, 1.570019278E+00, 0.000000000E+00
      2555, 3.126215969E+00,-1.418552084E-15, 1.566502638E+00, 9.666036964E-01,-2.360586143E-02, 7.535277569E-15, 5.002665748E+01, 1.566042114E+00, 0.000000000E+00
      2556,-5.000000237E+00, 0.000000000E+00, 1.568627516E+00, 2.813268277E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.571187629E+00, 0.000000000E+00
      2557,-2.730330452E+00,-1.416491015E-15, 1.569090651E+00, 4.219939691E+00, 4.431857753E-02,-2.577542553E-15, 4.997485383E+01, 1.573963543E+00, 0.000000000E+00
      2558,-3.631270436E+00,-1.412542025E-15, 1.572524000E+00, 3.316068135E+00, 1.902297098E-02,-1.485529492E-14, 4.999101745E+01, 1.573477939E+00, 0.000000000E+00
      2559, 2.108515725E+00,-1.408917971E-15, 1.574941847E+00, 9.586891979E-01,-6.073238104E-02, 8.994190510E-15, 5.002663833E+01, 1.581783676E+00, 0.000000000E+00
      2560,-7.876364510E-01,-1.406044944E-15, 1.576589186E+00, 1.037474103E+00, 2.431670143E-01,-1.004564859E-15, 5.002581784E+01, 1.401722819E+00, 0.000000000E+00
      2561,-2.942604632E+00,-1.403957312E-15, 1.577681716E+00, 3.971682663E+00, 3.643731091E-02,-7.469765260E-15, 4.997931532E+01, 1.571212610E+00, 0.000000000E+00
      2562, 6.774726274E-01,-1.402261512E-15, 1.578517653E+00,-1.185419719E+01,-9.946499433E-02,-2.161731927E-15, 5.024619409E+01, 1.186958029E+00, 0.000000000E+00
      2563, 3.036024924E-01,-1.401950129E-15, 1.578666701E+00,-1.633796281E+01, 5.230577901E-02,-5.790929087E-16, 5.031665152E+01, 1.135431961E+00, 0.000000000E+00
      2564,-1.348104922E+00,-1.389044002E-15, 1.583983840E+00, 4.918280276E+00, 1.578433187E-01,-3.069393138E-15, 4.996853881E+01, 1.588522518E+00, 0.000000000E+00
      2565,-4.342080895E-01,-1.368105347E-15, 1.590576980E+00,-4.848280843E+00, 2.686651169E-01, 2.531622801E-15, 5.012688471E+01, 1.244749045E+00, 0.000000000E+00
      2566, 3.961109807E+00,-1.348962781E-15, 1.595470169E+00, 5.044081203E-01,-1.111659985E-02,-1.031202635E-15, 5.003392093E+01, 1.600293924E+00, 0.000000000E+00
      2567, 5.000000237E+00, 0.000000000E+00, 1.600000076E+00, 2.055929503E-02,-6.649531260E-03, 2.079444527E-13, 5.003991070E+01, 1.598291088E+00, 0.000000000E+00
      2568, 4.309083701E+00,-1.325989511E-15, 1.600509109E+00, 3.390619616E-01,-8.635386801E-03,-7.630799406E-16, 5.003609553E+01, 1.597117642E+00, 0.000000000E+00
      2569, 4.653660377E+00,-1.320447395E-15, 1.601625686E+00, 1.704654868E-01,-7.310498517E-03, 6.193421330E-16, 5.003824625E+01, 1.599368885E+00, 0.000000000E+00
      2570, 3.620093922E+00,-1.302115162E-15, 1.605105423E+00, 6.885225815E-01,-1.484530713E-02, 1.695722825E-14, 5.003240065E+01, 1.611237130E+00, 0.000000000E+00
      2571, 1.932327606E+00,-1.291345781E-15, 1.607019363E+00, 5.890973318E-01,-6.989523935E-02, 7.397107363E-15, 5.003365672E+01, 1.609549876E+00, 0.000000000E+00
      2572, 6.312322916E-02,-1.270599138E-15, 1.610485062E+00,-1.420496704E+01, 1.465575565E-01, 9.318907027E-16, 5.029171507E+01, 1.156551579E+00, 0.000000000E+00
      2573,-1.167387629E+00,-1.247915350E-15, 1.613999466E+00, 4.025401885E+00, 1.802660367E-01,-6.662190064E-15, 4.998338558E+01, 1.614198374E+00, 0.000000000E+00
      2574, 8.147853170E-01,-1.234143272E-15, 1.616016800E+00,-9.195180699E+00,-1.097391235E-01,-7.436465284E-16, 5.019862498E+01, 1.261569922E+00, 0.000000000E+00
      2575,-1.796138086E-01,-1.228033250E-15, 1.616887040E+00,-9.967696807E+00, 2.254777546E-01,-3.174244279E-15, 5.021342174E+01, 1.200361744E+00, 0.000000000E+00
      2576, 4.374132898E-01,-1.124919113E-15, 1.629847734E+00,-1.444195663E+01,-5.262689565E-03,-1.899301780E-15, 5.028512459E+01, 1.196843424E+00, 0.000000000E+00
      2577, 1.767938438E+00,-1.063948893E-15, 1.636422075E+00, 1.484810027E-02,-8.085415166E-02, 1.073811148E-15, 5.004342241E+01, 1.631285811E+00, 0.000000000E+00
      2578,-5.766477935E-01,-1.016481544E-15, 1.641154131E+00,-2.177079318E+00, 2.423355888E-01, 1.256056745E-14, 5.008022532E+01, 1.354074430E+00, 0.000000000E+00
      2579, 9.583104703E-01,-9.453920301E-16, 1.647747393E+00,-6.803224659E+00,-1.093808272E-01, 4.747925962E-17, 5.015896609E+01, 1.338194507E+00, 0.000000000E+00
      2580,-1.003093187E+00,-9.431790649E-16, 1.647944414E+00, 2.768189418E+00, 1.966776592E-01,-9.537577130E-15, 5.000353047E+01, 1.590504789E+00, 0.000000000E+00
      2581,-3.476879316E+00,-8.710746297E-16, 1.654137164E+00, 3.346445718E+00, 2.224489428E-02, 3.941929953E-15, 4.998976799E+01, 1.649137141E+00, 0.000000000E+00
      2582,-4.134560743E+00,-8.009084770E-16, 1.659794512E+00, 2.946153784E+00, 1.084575099E-02, 4.940862938E-16, 4.999661568E+01, 1.652725781E+00, 0.000000000E+00
      2583,-3.794239438E+00,-7.888220075E-16, 1.660737384E+00, 3.101695856E+00, 1.631542961E-02,-5.285332356E-15, 4.999353418E+01, 1.659535117E+00, 0.000000000E+00
      2584,-4.479931853E+00,-7.723619203E-16, 1.662007769E+00, 2.813911222E+00, 6.569710943E-03, 5.316037086E-16, 4.999869271E+01, 1.660630554E+00, 0.000000000E+00
      2585, 1.605215164E+00,-7.662253357E-16, 1.662477496E+00,-8.001825661E-01,-9.011960861E-02, 1.532254220E-15, 5.005690561E+01, 1.652624269E+00, 0.000000000E+00
      2586,-4.826543686E+00,-7.330783464E-16, 1.664979693E+00, 2.757975188E+00, 2.314736406E-03,-2.803084716E-14, 4.999981846E+01, 1.664573991E+00, 0.000000000E+00
      2587, 1.922951599E-01,-6.759494544E-16, 1.669163409E+00,-1.389914506E+01, 8.516808731E-02, 1.189259777E-15, 5.027935102E+01, 1.217313206E+00, 0.000000000E+00
      2588, 1.111025932E+00,-6.478534922E-16, 1.671166705E+00,-4.960164336E+00,-1.096717531E-01,-1.577874469E-15, 5.012457791E+01, 1.418451003E+00, 0.000000000E+00
      2589,-7.175917699E-01,-6.241086503E-16, 1.672833942E+00,-2.013856625E-01, 2.256684707E-01, 1.879341769E-14, 5.004966775E+01, 1.444134185E+00, 0.000000000E+00
      2590,-8.558840739E-01,-6.138729682E-16, 1.673545734E+00, 1.344997569E+00, 2.105121275E-01,-1.498868556E-14, 5.002592093E+01, 1.523532022E+00, 0.000000000E+00
      2591, 5.740082060E-01,-5.623091778E-16, 1.677071369E+00,-1.192205069E+01,-4.856350077E-02,-1.804126979E-15, 5.025127604E+01, 1.267286176E+00, 0.000000000E+00
      2592, 1.439176582E+00,-5.357722441E-16, 1.678849079E+00,-1.829310241E+00,-9.773578094E-02, 1.824342260E-16, 5.007451638E+01, 1.604811983E+00, 0.000000000E+00
      2593, 1.272652770E+00,-4.892323216E-16, 1.681911701E+00,-3.223390057E+00,-1.054199539E-01,-4.406389766E-16, 5.009689598E+01, 1.505941196E+00, 0.000000000E+00
      2594,-3.125610500E-01,-4.244966397E-16, 1.686064411E+00,-6.672908389E+00, 2.198805510E-01,-2.197068158E-16, 5.016641307E+01, 1.293963191E+00, 0.000000000E+00
      2595,-5.475315736E-02,-3.513386580E-16, 1.690623615E+00,-1.105217122E+01, 1.636958551E-01, 3.249999341E-16, 5.023385166E+01, 1.256789200E+00, 0.000000000E+00
      2596, 3.453896160E+00,-3.458934421E-16, 1.690957722E+00, 6.925394099E-01,-1.732264058E-02,-6.688593580E-15, 5.003260139E+01, 1.691684976E+00, 0.000000000E+00
      2597, 3.788301938E+00,-2.443296061E-16, 1.697071736E+00, 5.462571384E-01,-1.303367908E-02, 3.712560406E-15, 5.003473607E+01, 1.694823783E+00, 0.000000000E+00
      2598, 4.135237013E+00,-2.329151251E-16, 1.697745808E+00, 3.753520754E-01,-1.026239638E-02,-1.379072216E-15, 5.003687478E+01, 1.705260088E+00, 0.000000000E+00
      2599, 4.826767807E+00,-1.865427389E-16, 1.700459065E+00, 8.323409805E-02,-7.395506576E-03,-2.727435264E-14, 5.004060913E+01, 1.699939574E+00, 0.000000000E+00
      2600, 4.481114959E+00,-1.857265379E-16, 1.700506428E+00, 2.269653718E-01,-8.307069058E-03,-1.269456828E-16, 5.003857898E+01, 1.702914985E+00, 0.000000000E+00
      2601, 2.613310183E+00, 1.213575468E-16, 1.717642660E+00, 8.293894763E-01,-3.639489827E-02, 1.182647577E-16, 5.003106450E+01, 1.723596901E+00, 0.000000000E+00
      2602,-3.296288731E+00, 1.368521247E-16, 1.718476522E+00, 3.407150010E+00, 2.642887520E-02, 5.290463318E-15, 4.998819459E+01, 1.711449165E+00, 0.000000000E+00
      2603, 7.136081882E-01, 1.634450438E-16, 1.719901937E+00,-9.599834932E+00,-7.174980233E-02,-3.927027186E-16, 5.021023024E+01, 1.334407835E+00, 0.000000000E+00
      2604, 2.412937859E+00, 1.672207374E-16, 1.720103719E+00, 7.878806793E-01,-4.416351880E-02,-2.343020517E-15, 5.003179853E+01, 1.723945458E+00, 0.000000000E+00
      2605,-2.033578954E+00, 2.198026615E-16, 1.722900717E+00, 4.443543762E+00, 8.229354917E-02, 8.661380808E-16, 4.996971741E+01, 1.725542560E+00, 0.000000000E+00
      2606, 2.813154430E+00, 2.256751750E-16, 1.723211630E+00, 8.258283227E-01,-3.029827111E-02, 4.011530468E-15, 5.003095469E+01, 1.728009969E+00, 0.000000000E+00
      2607,-2.228325545E+00, 2.341705771E-16, 1.723660726E+00, 4.317290866E+00, 6.871790822E-02,-6.337438950E-16, 4.997273856E+01, 1.727893932E+00, 0.000000000E+00
      2608, 3.268087008E-01, 2.509266243E-16, 1.724545004E+00,-1.272019999E+01, 3.511626856E-02, 5.105901395E-16, 5.026164038E+01, 1.283414338E+00, 0.000000000E+00
      2609,-1.839078456E+00, 2.544802868E-16, 1.724732138E+00, 4.488102856E+00, 9.632920972E-02, 2.362465987E-15, 4.996989409E+01, 1.725901101E+00, 0.000000000E+00
      2610,-2.422948113E+00, 3.159724152E-16, 1.727956381E+00, 4.192374200E+00, 5.792844624E-02,-1.942383261E-15, 4.997592756E+01, 1.733116016E+00, 0.000000000E+00
      2611,-1.646258867E+00, 3.489207244E-16, 1.729672690E+00, 4.468404692E+00, 1.142968252E-01, 4.453916325E-15, 4.997376567E+01, 1.729281304E+00, 0.000000000E+00
